,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,classification
56,100,100,100,100,100,100,100,100,100,100,100,100,-97,-78,100,100,-76,-89,100,100,100,100,100,-79,100,54
57,100,-77,-84,100,-75,-93,100,100,-79,100,100,100,100,-87,100,100,-76,-92,100,100,100,100,100,-80,-90,54
58,100,-58,-71,100,-78,-85,100,-94,-71,100,100,100,100,-82,100,-92,-68,-82,100,100,100,100,100,-78,-88,54
59,100,-58,-67,100,-78,-84,-92,100,-74,100,100,100,100,-78,100,-91,-73,-84,100,100,100,100,100,-78,-90,54
1,100,-65,-83,100,-73,100,-87,-89,-77,100,100,-98,100,-74,100,-93,-89,-87,100,100,100,100,100,-86,-89,54
2,100,-62,-74,100,-67,100,-85,-88,-64,100,100,100,100,-76,100,-94,-86,-88,100,100,100,100,100,-83,-94,54
3,100,-61,-82,100,-67,-96,-86,-89,-66,100,100,100,100,-74,100,-93,-72,-87,100,100,100,100,100,-91,100,54
4,100,-61,-79,100,-73,-94,-86,-90,-80,100,100,100,100,-75,100,100,-82,-87,100,100,100,100,100,-86,100,54
5,100,-63,-81,100,-74,100,-86,-92,-77,100,100,100,100,-87,100,-93,-88,-86,100,100,100,100,100,-86,100,54
6,100,-61,-77,100,-73,-89,-86,100,-62,100,100,100,100,-74,100,-91,-82,-87,100,100,100,100,100,-85,100,54
7,100,-60,-86,100,-77,100,-89,-90,-66,100,100,100,100,-76,100,-97,-83,-84,100,100,100,100,100,-88,-94,54
8,100,-59,-79,100,-68,-89,100,-90,-69,100,100,100,100,-74,100,-96,-78,-91,100,100,100,100,100,-90,-95,54
9,100,-59,-81,100,-68,100,-89,-90,-68,100,100,100,100,-86,100,-98,-78,-88,100,100,100,100,100,-90,-94,54
10,100,-63,-77,100,-73,-89,100,-89,-73,100,100,100,100,-86,100,-96,-77,-81,100,100,100,100,100,-90,-88,54
11,100,-59,-81,100,-68,-90,-95,-90,-64,100,100,100,100,-74,100,100,-71,-80,100,100,100,100,100,-91,100,54
12,100,-60,-77,100,-73,-88,100,-98,-73,100,100,100,100,-84,100,-91,-79,-84,100,100,100,100,100,-86,-94,54
13,100,-59,-81,100,-73,-88,-86,-91,-63,100,100,100,100,-75,100,-97,-71,-80,100,100,100,100,100,-91,-88,54
14,100,-60,-77,100,-73,100,-85,-91,-72,100,100,100,100,-74,100,-90,-78,-89,100,100,100,100,100,-88,-88,54
15,100,-59,-82,100,-78,100,-89,100,-72,100,100,100,100,-86,100,100,-78,-88,100,100,100,100,100,-91,100,54
16,100,-63,-79,100,-73,-88,-89,-91,-68,100,100,100,100,-74,100,-96,-78,-82,100,100,100,100,100,-87,100,54
17,100,-63,-79,100,-78,100,-88,-89,-73,100,100,100,100,-74,100,-97,-81,-91,100,100,100,100,100,-86,-88,54
18,100,-59,-80,100,-78,-88,-89,100,-64,-98,100,100,100,-74,100,-96,-71,-83,100,100,100,100,100,-87,-94,54
19,100,-60,-79,100,-68,100,-86,-89,-68,100,100,100,100,-75,100,-90,-78,100,100,100,100,100,100,-86,-88,54
20,-96,-59,-94,100,-73,-88,100,-98,-64,100,100,100,100,-74,100,-90,-71,-82,100,100,100,100,100,-88,-88,54
21,100,-63,-93,100,-78,-98,100,-89,-68,100,100,100,100,-74,100,-97,-71,-84,100,100,100,100,100,-88,-88,54
22,100,-60,-93,100,-68,100,100,-91,-64,100,100,100,100,-74,100,100,-71,-85,100,100,100,100,100,-91,100,54
23,100,-60,-94,100,-68,100,-87,-91,-64,100,100,100,100,-75,100,-97,-78,-82,100,100,100,100,100,-88,-88,54
24,100,-63,-79,100,-73,100,-87,-91,-73,100,100,100,100,-74,100,100,-81,-85,100,100,100,100,100,-91,-88,54
25,100,-63,-78,100,-68,100,-89,-91,-73,100,100,100,-99,-74,100,100,-78,-85,100,100,100,100,100,-86,-88,54
26,100,-60,-92,100,-68,100,-89,100,-64,100,100,100,100,-75,100,100,-71,-91,100,100,100,100,100,-86,-88,54
27,100,-59,-78,100,-73,-88,100,100,-68,100,100,100,100,-74,100,-90,-77,-82,100,100,100,100,100,-91,-88,54
28,100,-60,-79,100,-68,100,-88,-91,-68,100,100,100,100,-75,100,-90,-78,-82,100,100,100,100,100,-86,-94,54
29,100,-60,-78,100,-73,100,-86,-89,-68,100,100,100,100,-86,100,100,-81,-86,100,100,100,100,100,-87,100,54
30,100,-63,-93,100,-73,-88,100,-91,-73,100,100,100,100,-86,100,-96,-81,-83,100,100,100,100,100,-91,-88,54
31,100,-60,-79,100,-78,-88,-88,-92,-64,100,100,100,100,-74,100,100,-71,-93,100,100,100,100,100,-88,-88,54
32,100,-60,-93,100,-68,-88,-88,-91,-73,100,100,100,100,-86,100,-97,-81,-95,100,100,100,100,100,-86,100,54
33,100,-59,-79,100,-68,100,-87,-89,-68,100,100,100,100,-75,100,100,-81,-84,100,100,100,100,100,-91,-88,54
34,100,-63,-93,100,-68,100,-87,100,-73,100,100,100,100,-75,100,-90,-71,100,100,100,100,100,100,-86,-94,54
35,100,-59,-78,100,-73,-88,-88,-91,-64,100,100,100,100,-86,100,100,-78,-82,100,100,100,100,100,-86,-93,54
36,100,-59,-78,100,-78,-88,-88,-89,-73,100,100,100,100,-75,100,-90,-71,-84,100,100,100,100,100,-91,100,54
37,100,-63,-79,100,-73,100,-88,-91,-73,100,100,100,100,-86,100,100,-71,-86,100,100,100,100,100,100,-88,54
38,100,-60,-79,100,-68,-88,-86,-90,-67,100,100,100,100,-74,100,-90,-78,-82,100,100,100,100,100,-88,-88,54
39,-96,-60,-79,100,-68,-88,100,-90,-67,100,100,100,100,-75,100,-98,-78,-86,100,100,100,100,100,-88,100,54
40,100,-60,-79,100,-68,100,-86,100,-64,100,100,100,100,-75,100,-97,-78,-86,100,100,100,100,100,-88,-88,54
41,100,-63,-79,100,-68,100,-88,-90,-67,100,100,100,100,-86,100,-96,-78,-86,100,100,100,100,100,-86,100,54
42,-95,-63,-79,100,-73,-88,-88,-91,-64,100,100,100,100,-74,100,-97,-71,-87,100,100,100,100,100,-86,-88,54
43,100,-60,-78,100,-68,-88,-86,-91,-68,100,100,100,100,-75,100,-90,-71,-84,100,100,100,100,100,-91,-88,54
44,100,-63,-79,100,-73,-88,-86,-89,-68,100,100,100,100,-75,100,-91,-71,-85,100,100,100,100,100,-87,-88,54
45,-96,-59,-79,100,-68,-88,-93,-98,-68,100,100,100,100,-75,100,-90,-77,-85,100,100,100,100,100,-91,-88,54
46,100,-63,-79,100,-73,100,-92,-98,-68,100,100,100,100,-75,100,100,-77,-85,100,100,100,100,100,-91,-88,54
47,100,-59,-93,100,-78,100,-88,-91,-64,100,100,100,100,-74,100,100,-81,-85,100,100,100,100,100,-88,-88,54
48,100,-59,-93,100,-68,-88,-86,-89,-68,100,100,100,100,-74,100,-97,-71,-85,100,100,100,100,100,-89,-93,54
49,100,-59,-92,100,-68,-88,-88,-91,-73,100,100,100,100,-74,100,100,-77,-84,100,100,100,100,100,-88,-88,54
50,100,-60,-79,100,-68,-88,-86,-89,-67,-99,100,100,100,-74,100,-90,-77,-85,100,100,100,100,100,-91,-88,54
51,100,-63,-78,100,-73,100,100,-91,-73,100,100,100,100,-75,100,-91,-81,-84,100,100,100,100,100,-86,-95,54
52,100,-63,-79,100,-73,100,-88,-91,-64,100,100,100,100,-74,100,-96,-80,-85,100,100,100,100,100,-88,-88,54
53,100,-60,-94,100,-73,100,-93,-91,-73,100,100,100,100,-86,100,100,-80,-85,100,100,100,100,100,-91,100,54
54,100,-63,-93,100,-78,100,100,-90,-63,100,100,100,100,-75,100,100,-80,-98,100,100,100,100,100,-91,-88,54
55,100,-59,-78,100,-78,100,-89,100,-64,100,100,100,100,-75,100,-90,-81,100,100,100,100,100,100,-91,-88,54
56,100,-63,-79,100,-73,100,-93,100,-73,100,100,100,100,-86,100,-97,-78,100,100,100,100,100,100,-91,100,54
57,100,-63,-79,100,-78,100,-87,-89,-78,100,100,100,100,-74,100,-97,-75,-85,100,100,100,100,100,-95,-94,54
58,-96,-63,-79,100,-78,100,-86,-89,-68,100,100,100,100,-74,100,-90,-77,-84,100,100,100,100,100,-88,-88,54
59,100,-63,-78,100,-78,-88,-93,-89,-73,100,100,100,100,-86,100,-97,-81,-85,100,100,100,100,100,-86,100,54
1,100,-70,-79,100,-76,100,-90,-85,-63,100,100,100,100,-86,100,100,-83,-88,100,100,100,100,100,-97,100,54
2,100,-66,-77,100,-73,100,-94,-85,-60,100,100,100,100,-94,100,-92,-66,-72,100,100,100,100,100,-87,100,54
3,100,-63,100,100,-73,100,100,-91,-60,100,100,100,100,-73,100,-91,-65,-72,100,100,100,100,100,-89,-97,54
4,100,-60,-79,100,-79,100,100,-93,-65,100,100,100,100,-78,100,-90,-76,-71,100,100,100,100,100,-82,100,54
5,100,-63,-82,100,-72,-93,-91,100,-62,100,100,-97,100,-73,100,-92,-76,-71,100,100,100,100,100,-89,100,54
6,100,-77,-76,100,-79,100,-90,-92,-64,100,100,100,100,-88,100,100,-80,-72,100,100,100,100,100,-92,100,54
7,100,-69,-77,100,-86,100,-92,-97,-62,100,100,100,100,-79,100,-91,-71,-74,100,100,100,100,100,-85,100,54
8,100,-70,-80,100,-77,100,-89,100,-63,100,100,100,100,-82,100,100,-78,-87,100,100,100,100,100,100,100,54
9,100,-61,-78,100,-78,100,-92,-94,-63,100,100,100,100,-80,100,100,-70,-73,100,100,100,100,100,-82,100,54
10,100,-63,-89,100,-74,100,-88,-94,-60,100,100,100,100,-73,100,-94,-67,-72,100,100,100,100,100,-83,-97,54
11,100,-71,-79,100,-77,100,-89,100,-63,100,100,100,100,-82,100,-95,-78,-85,100,100,100,100,100,100,100,54
12,100,-63,100,100,-74,-92,-89,100,-60,100,100,100,100,-72,100,100,-64,-73,100,100,100,100,100,-90,100,54
13,100,-71,-80,100,-77,-92,-89,-94,-63,100,100,100,100,-82,100,-92,-78,-85,100,100,100,100,100,-92,100,54
14,100,-61,-78,100,-78,100,-93,100,-63,100,100,100,100,-80,100,-91,-70,-74,100,100,100,100,100,-83,-97,54
15,100,-63,-90,100,-73,100,-93,-92,-60,100,100,100,100,-73,100,-94,-64,-72,100,100,100,100,100,-93,100,54
16,100,-61,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,-71,-74,100,100,100,100,100,-82,100,54
17,100,-63,-88,100,-78,-91,-91,-94,-59,100,100,100,100,-73,100,-94,-64,-72,100,100,100,100,100,-93,-99,54
18,100,-71,-79,100,-77,100,-89,-92,-63,100,100,100,100,-82,100,-93,-77,-86,100,100,100,100,100,-93,100,54
19,100,-61,-78,100,-78,100,-89,-95,-63,100,100,100,100,-80,100,-92,-71,-74,100,100,100,100,100,-83,-97,54
20,100,100,-78,100,-76,100,-89,100,-63,100,100,100,100,-82,100,100,100,-74,100,100,100,100,100,100,100,54
21,100,-71,-77,100,-78,100,-90,100,-63,100,100,100,100,-79,100,100,-70,-87,100,100,100,100,100,-82,100,54
22,100,-63,-90,100,-74,100,-91,-93,-60,100,100,100,100,-73,100,-93,-64,-72,100,100,100,100,100,-82,-97,54
23,100,-71,-80,100,-77,100,-88,100,-63,100,100,100,100,-82,100,-92,-77,-86,100,100,100,100,100,100,100,54
24,100,-71,-80,100,100,100,-89,100,-59,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,54
25,100,-63,-80,100,-74,100,-89,100,-60,100,100,100,100,-82,100,-93,-77,-85,100,100,100,100,100,100,100,54
26,100,-61,-77,100,-79,100,-89,-94,-63,100,100,100,100,-80,100,-91,-71,-85,100,100,100,100,100,-83,100,54
27,100,-63,-78,100,-73,100,-91,100,-60,100,100,100,100,-73,100,-92,-64,-72,100,100,100,100,100,-93,100,54
28,100,-63,100,100,-73,-92,-90,100,-60,100,100,100,100,-73,100,-93,-64,-72,100,100,100,100,100,-92,100,54
29,100,-63,-77,100,-78,100,-93,-94,-63,100,100,100,100,-73,100,-93,-70,-73,100,100,100,100,100,-82,100,54
30,100,-71,-90,100,-77,-92,-88,-93,-60,100,100,100,100,-82,100,-93,-78,-87,100,100,100,100,100,-93,100,54
31,100,-61,-78,100,-79,100,-88,100,-63,100,100,100,100,-80,100,-90,-70,-74,100,100,100,100,100,-82,-99,54
32,100,-61,-77,100,-78,100,-93,100,-63,100,100,100,100,-80,100,-91,-70,-74,100,100,100,100,100,-83,100,54
33,100,-71,-78,100,-76,100,-89,100,-63,100,100,100,100,-82,100,100,-77,-88,100,100,100,100,100,100,100,54
34,100,-61,-77,100,-79,100,-93,100,-60,100,100,100,100,-73,100,-91,-64,-73,100,100,100,100,100,-83,-98,54
35,100,-71,-79,100,-77,100,-87,-94,-63,100,100,100,100,-82,100,-92,-78,-88,100,100,100,100,100,-92,100,54
36,100,-71,-79,100,-76,100,-88,100,-63,100,100,100,100,-82,100,100,-78,-88,100,100,100,100,100,100,100,54
37,100,-63,-89,100,-73,-92,-86,-93,-60,100,100,100,100,-73,100,-92,-64,-73,100,100,100,100,100,-91,-97,54
38,100,-61,-77,100,-76,-93,-88,100,-63,100,100,100,100,-82,100,-90,-78,-74,100,100,100,100,100,-93,-100,54
39,100,-63,-92,100,-73,100,-87,-94,-60,100,100,100,100,-79,100,-92,-64,-73,100,100,100,100,100,-83,-100,54
40,100,-63,-90,100,-73,-92,-87,100,-60,100,100,100,100,-73,100,100,-64,-73,100,100,100,100,100,-92,100,54
41,100,-61,-78,100,-79,100,100,100,-63,100,100,100,100,-80,100,-93,-70,-74,100,100,100,100,100,-83,100,54
42,100,-63,-90,100,-73,-92,-89,-93,-60,100,100,100,100,-73,100,-94,-64,-73,100,100,100,100,100,-82,-98,54
43,100,-71,-78,100,-77,100,-92,100,-63,100,100,100,100,-80,100,100,-70,-74,100,100,100,100,100,-83,100,54
44,100,-61,-78,100,-78,100,-91,-94,-63,100,100,100,100,-80,100,-91,-70,-74,100,100,100,100,100,-83,100,54
45,100,-71,-80,100,-77,100,-89,100,-63,100,100,100,100,-82,100,100,-78,-85,100,100,100,100,100,100,100,54
46,100,-61,-78,100,-78,100,-91,-96,-63,100,100,100,100,-79,100,-91,-71,-74,100,100,100,100,100,-82,100,54
47,100,-63,-79,100,-73,100,-89,100,-60,100,100,100,100,-73,100,-94,-64,-89,100,100,100,100,100,-92,-100,54
48,100,-71,100,100,-77,100,-89,100,-63,100,100,100,100,-82,100,100,-78,-86,100,100,100,100,100,100,100,54
49,100,-63,-90,100,100,100,-91,-95,-60,100,100,100,100,-73,100,-93,-64,-72,100,100,100,100,100,-93,-99,54
50,100,-71,-79,100,-77,-92,-89,100,-63,100,100,100,100,-82,100,-93,-78,-86,100,100,100,100,100,-92,100,54
51,100,-61,-78,100,-79,100,-91,-94,-63,100,100,100,100,-80,100,-91,-70,-74,100,100,100,100,100,-82,-99,54
52,100,-63,-89,100,-74,100,100,-94,-60,100,100,100,100,-73,100,-93,-64,-72,100,100,100,100,100,-92,100,54
53,100,-61,-78,100,-78,100,-92,100,-63,100,100,100,100,-80,100,100,-70,-74,100,100,100,100,100,-82,100,54
54,100,-63,-78,100,-74,-92,-93,-92,-60,100,100,100,100,-73,100,-94,-64,-72,100,100,100,100,100,-94,-97,54
55,100,-71,-79,100,-77,100,-89,100,-63,100,100,100,100,-82,100,-93,-78,-87,100,100,100,100,100,100,100,54
56,100,-61,-78,100,-78,100,100,-93,-63,100,100,100,100,-80,100,-91,-70,-74,100,100,100,100,100,-83,-98,54
57,100,100,-80,100,-76,100,-92,100,-63,100,100,100,100,-81,100,100,-78,100,100,100,100,100,100,100,100,54
58,100,-61,-77,100,-77,100,-92,-93,-63,100,100,100,100,-79,100,-91,-70,-74,100,100,100,100,100,-82,100,54
59,100,-63,-89,100,-73,-93,-89,-94,-60,100,100,100,100,-73,100,-92,-64,-72,100,100,100,100,100,-93,-98,54
1,100,-70,-74,100,-75,100,-87,100,-62,100,100,100,100,-72,100,100,-66,-80,100,100,100,100,100,-90,100,54
2,100,-72,-86,100,-72,100,-88,-99,-65,100,100,100,100,-87,100,100,-66,-81,100,100,100,100,100,-87,100,54
3,100,-63,-72,100,-71,100,-86,-92,-66,100,100,100,100,-72,100,100,-71,-86,100,100,100,100,100,-88,100,54
4,100,-67,-74,100,-75,100,-90,-94,-60,100,100,100,100,-84,100,100,-71,-80,100,100,100,100,100,-96,-97,54
5,100,-69,-80,100,-70,100,-88,-93,-65,100,100,100,100,-85,100,100,-67,-84,100,100,100,100,100,-85,100,54
6,100,-62,-81,100,-82,100,-88,-90,-63,100,100,100,100,-87,100,100,-70,-80,100,100,100,100,100,-88,100,54
7,100,-61,-82,100,-80,100,-88,100,-61,100,100,100,100,-86,100,100,-76,-82,100,100,100,100,100,-88,100,54
8,100,-74,-81,100,-79,100,-81,-89,-76,100,-94,100,100,-78,100,100,-73,-81,100,100,100,100,100,-93,-96,54
9,100,-62,-85,100,-80,100,-90,-88,-64,100,100,100,100,-93,100,100,-71,-79,100,100,100,100,100,100,100,54
10,100,-63,-82,100,-72,100,-91,-89,-63,100,-98,100,100,-81,100,100,-67,-85,100,100,100,100,100,100,-97,54
11,100,-77,-74,100,-74,100,-87,-93,-64,100,-92,100,100,-81,100,100,-75,-80,100,100,100,100,100,-86,100,54
12,100,-63,-81,100,-81,100,-91,100,-62,100,100,100,100,-73,100,100,-78,-80,100,100,100,100,100,-85,100,54
13,100,-69,-82,100,-72,100,-90,-88,-63,100,100,100,100,-94,100,100,-70,-87,100,100,100,100,100,-87,100,54
14,100,-69,-79,100,-82,100,-91,100,-60,100,-92,100,100,-71,100,100,-86,-80,100,100,100,100,100,-89,100,54
15,100,-70,-82,100,-72,100,-87,100,-65,100,100,100,100,-73,100,100,-68,-83,100,100,100,100,100,-91,100,54
16,100,-67,-81,100,-83,100,-94,-86,-62,100,-93,100,100,-93,100,100,-68,-82,100,100,100,100,100,100,100,54
17,100,-70,-75,100,-71,100,-87,-88,-63,100,100,100,100,-72,100,100,-76,-84,100,100,100,100,100,-89,-96,54
18,100,-69,-81,100,-71,100,-87,100,-64,100,-91,100,100,-80,100,100,-81,-80,100,100,100,100,100,-90,100,54
19,100,-70,-83,100,-70,100,-87,-88,-62,100,100,100,100,100,100,100,-87,-82,100,100,100,100,100,-92,100,54
20,100,-62,-74,100,-72,100,-86,-89,-64,100,100,100,100,-80,100,100,-68,-80,100,100,100,100,100,-90,100,54
21,100,-62,-82,100,-70,100,-92,100,-64,100,100,100,100,-79,100,100,-76,-82,100,100,100,100,100,-87,-95,54
22,100,-62,-74,100,-83,100,-87,-89,-61,100,100,100,100,-78,100,100,-74,-80,100,100,100,100,100,-86,-96,54
23,100,-69,-75,100,-72,100,-93,-87,-64,100,100,100,100,-78,100,100,-67,-82,100,100,100,100,100,100,100,54
24,100,-69,-75,100,-83,100,-93,-96,-64,100,-91,100,100,-78,100,100,-75,-84,100,100,100,100,100,-88,-96,54
25,100,-70,-83,100,-72,100,-87,-98,-64,100,100,100,100,-78,100,100,-75,-80,100,100,100,100,100,100,100,54
26,100,-69,-83,100,-83,100,-88,-88,-63,100,100,100,100,-78,100,100,-86,-82,100,100,100,100,100,-89,100,54
27,100,-62,-82,100,-70,100,-93,-87,-63,100,100,100,100,-71,100,100,-75,-81,100,100,100,100,100,-86,-96,54
28,100,-70,-82,100,-82,100,-93,100,-64,100,100,100,100,-78,100,100,-67,-81,100,100,100,100,100,-89,100,54
29,100,-69,-82,100,-83,100,-88,100,-61,100,100,100,100,-71,100,100,-75,-80,100,100,100,100,100,-86,100,54
30,100,-62,-74,100,-82,100,-87,-87,-64,100,-91,100,100,-79,100,100,-76,-83,100,100,100,100,100,-89,-96,54
31,100,-70,-82,100,-70,100,-87,-88,-63,100,100,100,100,-78,100,100,-76,-85,100,100,100,100,100,-86,100,54
32,100,-70,-83,100,-72,100,100,100,-63,100,100,100,100,-71,100,100,-87,-84,100,100,100,100,100,-86,-96,54
33,100,-62,-83,100,-70,100,-88,-87,-61,100,100,100,100,-71,100,100,-67,-84,100,100,100,100,100,-89,-95,54
34,100,-62,-83,100,-70,100,-88,-87,-63,100,100,100,100,-71,100,100,-75,-81,100,100,100,100,100,-86,100,54
35,100,-69,-74,100,-70,100,-88,-88,-64,100,-91,100,100,-98,100,100,-87,-81,100,100,100,100,100,-88,100,54
36,100,-69,-83,100,-83,100,-88,-96,-61,100,-91,100,100,-71,100,100,-75,-81,100,100,100,100,100,100,100,54
37,100,-70,-82,100,-70,100,-93,-88,-64,100,-91,100,100,-78,100,100,-67,-81,100,100,100,100,100,-89,-95,54
38,100,-70,-83,100,-72,100,-93,-88,-63,100,100,100,100,-78,100,100,-67,-84,100,100,100,100,100,-86,-96,54
39,100,-70,-82,100,-72,100,-87,-88,-63,100,100,100,100,-78,100,100,-67,-81,100,100,100,100,100,-88,-96,54
40,100,-70,-74,100,-72,100,-87,-88,-64,100,100,100,100,-71,100,100,-86,-82,100,100,100,100,100,100,100,54
41,100,-62,-83,100,-83,100,-87,-88,-64,100,100,100,100,-78,100,100,-67,-82,100,100,100,100,100,-86,100,54
42,100,-62,-74,100,-72,100,-92,-88,-61,100,100,100,100,-71,100,100,-74,-85,100,100,100,100,100,-89,-96,54
43,100,-69,-84,100,-83,100,-87,-88,-64,100,-91,100,100,-78,100,100,-76,-85,100,100,100,100,100,-86,100,54
44,100,-70,-84,100,-70,100,-87,100,-61,100,100,100,100,-78,100,100,-75,-80,100,100,100,100,100,-86,100,54
45,100,-70,-83,100,-72,100,-87,-96,-61,100,100,100,100,-78,100,100,-75,-80,100,100,100,100,100,-86,100,54
46,100,-62,-83,100,-70,100,-86,-88,-64,-98,-91,100,100,-71,100,100,-75,-81,100,100,100,100,100,-89,-96,54
47,100,-62,-83,100,-70,100,-86,-96,-64,100,100,100,100,-71,100,100,-75,-85,100,100,100,100,100,-88,-96,54
48,100,-62,-83,100,-72,100,-86,-88,-61,100,-91,100,100,-78,100,100,-67,-80,100,100,100,100,100,-88,100,54
49,100,-69,-83,100,-70,100,-87,-96,-61,100,100,100,100,-71,100,100,-87,-85,100,100,100,100,100,-86,100,54
50,100,-70,-83,100,-72,100,-86,-88,-61,100,-91,100,100,-71,100,100,-67,-84,100,100,100,100,100,-99,100,54
51,100,-62,-83,100,-70,100,-88,100,-61,100,100,100,100,-78,100,100,-88,-81,100,100,100,100,100,-89,-96,54
52,100,-62,-84,100,-70,100,-87,-88,-62,100,-91,100,100,-71,100,100,-75,-81,100,100,100,100,100,-86,-96,54
53,100,-70,-83,100,-74,100,-91,-93,-66,100,100,100,100,100,100,100,-75,-85,100,100,100,100,100,-99,100,54
54,100,-62,-83,100,-71,100,-86,-88,-63,100,100,100,100,-71,100,100,-86,-85,100,100,100,100,100,-86,100,54
55,100,-69,-82,100,-72,100,-86,-88,-61,100,100,100,100,-79,100,100,-76,-82,100,100,100,100,100,-89,100,54
56,100,-62,-74,100,-70,100,-86,100,-61,100,-91,100,100,-79,100,100,-67,-82,100,100,100,100,100,100,-96,54
57,100,-62,-74,100,-70,100,-95,-88,-61,100,100,100,100,-78,100,100,-86,-81,100,100,100,100,100,-89,100,54
58,100,-69,-82,100,-83,100,-87,-88,-63,100,100,100,100,-71,100,100,-68,-83,100,100,100,100,100,-86,100,54
59,100,-70,-84,100,-72,100,-87,-95,-62,100,-91,100,100,-71,100,100,-88,-83,100,100,100,100,100,-89,-96,54
1,100,-82,-78,100,-81,100,-88,-88,-53,100,100,100,100,-83,100,100,-79,-71,100,100,100,100,100,100,100,55
2,100,-79,-77,100,-73,100,-87,-88,-54,100,100,100,100,-87,100,-91,-82,-81,100,100,100,100,100,100,100,55
3,100,-68,-69,100,-81,100,-88,-89,-53,100,100,100,100,-79,100,-94,-78,-75,100,100,100,100,100,-93,100,55
4,100,-70,-71,100,-83,100,-88,-89,-53,100,100,100,100,-79,100,-92,-82,-74,100,100,100,100,100,-97,100,55
5,100,-76,-77,100,-76,100,-88,-84,-56,100,100,100,100,-82,100,-94,-82,-79,100,100,100,100,100,-93,100,55
6,100,-76,-71,100,-83,100,-88,-84,-56,100,100,100,100,-80,100,-94,-73,-74,100,100,100,100,100,100,100,55
7,100,-76,-71,100,-83,100,-87,-86,-51,100,100,100,100,-82,100,-93,-73,-79,100,100,100,100,100,100,100,55
8,100,-76,-71,100,-83,100,-88,-84,-51,100,100,100,-97,-80,100,-94,-80,-74,100,100,100,100,100,100,100,55
9,100,-76,-77,100,-76,100,-88,-90,-53,100,100,100,100,-79,100,-91,-82,-79,100,100,100,100,100,-93,100,55
10,100,-70,-70,100,-76,100,-87,-84,-56,100,100,100,100,-80,100,-91,-81,-79,100,100,100,100,100,-93,100,55
11,100,-70,-71,100,-76,100,-87,-84,-51,100,100,100,100,-82,100,-91,-81,-71,100,100,100,100,100,-93,100,55
12,100,-70,-70,100,-84,100,-88,-84,-56,100,100,100,100,-82,100,-92,-82,-71,100,100,100,100,100,-93,100,55
13,100,-75,-70,100,-79,100,-88,-84,-53,100,100,100,100,-81,100,-93,-72,-74,100,100,100,100,100,-93,100,55
14,100,-71,-71,100,-85,100,-86,-84,-53,100,100,100,100,-81,100,-93,-82,-75,100,100,100,100,100,-96,100,55
15,100,-76,-77,100,-76,100,-87,-84,-53,100,100,100,-97,-81,100,100,-79,-72,100,100,100,100,100,-93,100,55
16,100,-76,-70,100,-76,100,-86,-86,-53,100,100,100,100,-79,100,-94,-80,-70,100,100,100,100,100,-93,100,55
17,100,-76,-70,100,-76,100,-86,-82,-56,100,100,100,100,-80,100,-91,-82,-79,100,100,100,100,100,-96,100,55
18,100,-70,-70,100,-76,100,-88,-85,-51,100,100,100,100,-82,100,-94,-80,-71,100,100,100,100,100,100,100,55
19,100,-76,-70,100,-83,100,-96,-84,-53,100,100,100,100,-79,100,-93,-80,-71,100,100,100,100,100,-93,100,55
20,100,-76,-70,100,-76,100,-87,-84,-51,100,100,100,100,-80,100,-94,-82,-71,100,100,100,100,100,-93,100,55
21,100,-70,-77,100,-76,100,-88,-90,-56,100,100,100,100,-80,100,-93,-82,-74,100,100,100,100,100,-93,100,55
22,100,-70,-77,100,-76,100,-87,-86,-53,100,100,100,100,-82,100,-91,-81,-79,100,100,100,100,100,100,100,55
23,100,-70,-71,100,-76,100,-88,-89,-53,100,100,100,-98,-82,100,-94,-81,-74,100,100,100,100,100,100,100,55
24,100,-70,-71,100,-76,100,-88,-84,-53,100,100,100,100,-79,100,100,-81,-79,100,100,100,100,100,-96,100,55
25,100,-76,-71,100,-76,100,-87,-89,-51,100,100,100,100,-79,100,-93,-72,-74,100,100,100,100,100,-93,100,55
26,100,-70,-71,100,-77,100,-87,-86,-53,100,100,100,-98,-80,100,-91,-81,-74,100,100,100,100,100,100,100,55
27,100,-70,-71,100,-83,100,-88,-86,-51,100,100,100,100,-79,100,-92,-73,-74,100,100,100,100,100,100,100,55
28,100,-70,-71,100,-76,100,-88,-89,-51,100,100,100,100,-80,-97,-94,-81,-74,100,100,100,100,100,-94,100,55
29,100,-70,-77,100,-76,100,-88,100,-51,100,100,100,100,-79,100,-91,-73,-74,100,100,100,100,100,-93,100,55
30,100,-76,-70,100,-76,100,-87,-84,-51,100,100,100,100,-80,100,-93,-72,-79,100,100,100,100,100,-93,100,55
31,100,-70,-77,100,-76,100,-87,-86,-56,100,100,100,-97,-82,100,-91,-82,-74,100,100,100,100,100,100,100,55
